id,Team1Id,Team1,Team2Id,Team2,LeagueId,League,CategoryId,Category,League_Category,Sport,begin,ended,Set1_T1,Set1_T2,Set2_T1,Set2_T2,Set3_T1,Set3_T2,TotScore_T1,TotScore_T2,Tipp1,TippX,Tipp2,Over_Under4_5,Over4_5,Under4_5,Over_Under5_5,Over5_5,Under5_5
103672410,43854,OHK Dynamo Moskau,24985,Barys Astana,673301,KHL,101201,Russland,KHL - Russland,Eishockey,05/01/2014 14:30,05/01/2014 14:30,0,0,1,2,1,0,2,2,1.96897,4.76311,3.54391,4.5,1.46425,3.154,5.5,1.89389,2.11871
103692010,3740,Skellefteå AIK,3728,Färjestads BK,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,07/01/2014 19:08,07/01/2014 21:23,3,0,0,0,1,0,4,0,1.77596,4.67964,4.47963,4.5,1.85034,2.176,5.5,2.6556,1.60401
103692110,3760,HC Örebro,3727,Brynäs IF,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,07/01/2014 19:08,07/01/2014 21:24,2,2,0,2,1,2,3,6,2.53473,4.01125,2.81071,4.5,1.68634,2.457,5.5,2.33686,1.74802
103706010,39511,Kanada U20,5737,Russland,241301,"WM U20, Finalrunde",56201,International,"WM U20, Finalrunde - International",Eishockey,05/01/2014 15:08,05/01/2014 17:14,0,2,0,0,1,0,1,2,2.57121,4.87908,2.46932,4.5,1.33541,3.98142,5.5,1.62963,2.58824
103706110,4688,Schweden,4712,Finnland,241301,"WM U20, Finalrunde",56201,International,"WM U20, Finalrunde - International",Eishockey,05/01/2014 19:08,05/01/2014 21:18,0,1,1,1,1,0,2,2,1.72665,5.36542,4.265,4.5,1.59761,2.67332,5.5,2.2456,1.80283
103723110,36289,Medvescak Zagreb,24983,Dinamo Minsk,673301,KHL,101201,Russland,KHL - Russland,Eishockey,06/01/2014 20:04,06/01/2014 21:44,0,1,2,0,2,0,4,1,1.55068,5.15645,6.20985,4.5,1.82725,2.20882,5.5,2.73919,1.57498
103723210,73568,HC Donbass,3937,Spartak Moskau,673301,KHL,101201,Russland,KHL - Russland,Eishockey,06/01/2014 18:01,06/01/2014 20:06,1,0,1,0,0,2,2,2,1.47144,5.97743,6.48108,4.5,1.95341,2.04886,5.5,2.90246,1.52563
103723310,111039,Admiral Vladivostok,3943,Sever. Cherepovec,673301,KHL,101201,Russland,KHL - Russland,Eishockey,07/01/2014 07:01,07/01/2014 09:31,2,1,2,0,0,0,4,1,2.09369,4.43533,3.368,4.5,2.01909,1.98127,5.5,3.05814,1.48588
103723410,3950,Amur Chabarowsk,5605,Atlant Moskau,673301,KHL,101201,Russland,KHL - Russland,Eishockey,07/01/2014 07:01,07/01/2014 09:24,1,1,0,0,1,1,2,2,2.9988,3.93169,2.42607,4.5,2.0293,1.97153,5.5,3.18321,1.45804
103726410,3840,Jokerit Helsinki,3845,Saipa Lappeenranta,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,07/01/2014 17:32,07/01/2014 19:51,0,1,1,0,0,4,1,5,1.82695,4.46734,4.3691,4.5,1.98127,2.01909,5.5,2.82278,1.54861
103726510,3838,Blues Espoo,3844,Pelicans Lahti,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,08/01/2014 17:31,08/01/2014 19:45,0,0,1,0,3,0,4,0,1.96426,4.35519,3.81914,4.5,2,2,5.5,2.92263,1.52012
103726610,3839,HIFK Hockey,3834,Tappara Tampere,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,08/01/2014 17:34,08/01/2014 19:56,0,1,0,1,0,0,0,2,2.27295,4.1559,3.12759,4.5,1.92274,2.08372,5.5,2.71484,1.58314
103726710,3841,Ilves Tampere,3837,HPK Hämeenlinna,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,08/01/2014 17:31,08/01/2014 19:46,1,1,1,1,3,0,5,2,2.20693,4.12548,3.28422,4.5,2.01909,1.98127,5.5,2.87753,1.53261
103726910,3836,Turku PS,3845,Saipa Lappeenranta,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,08/01/2014 17:31,08/01/2014 20:05,1,2,0,1,2,0,3,3,2.42385,4.27067,2.8308,4.5,1.62228,2.607,5.5,2.21618,1.82224
103727010,3846,Ässät Pori,3840,Jokerit Helsinki,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,08/01/2014 17:33,09/01/2014 14:58,0,0,3,3,1,1,4,4,2.58404,4.15522,2.68566,4.5,1.93515,2.06934,5.5,2.80565,1.55382
103738210,113021,Yunost Minsk,54105,HK Gomel,29587301,"Extraliga, Gruppe A",275201,Weißrussland,"Extraliga, Gruppe A - Weißrussland",Eishockey,06/01/2014 11:00,06/01/2014 11:00,0,0,0,0,1,0,1,0,1.725,5.59164,4.14165,,,,5.5,1.84141,2.18849
103738410,3357,Shakhter Soligorsk,116099,HK Vitebsk,29588301,"Extraliga, Gruppe B",275201,Weißrussland,"Extraliga, Gruppe B - Weißrussland",Eishockey,06/01/2014 15:00,06/01/2014 17:34,3,0,0,1,2,0,5,1,1.23517,9.30018,12.0669,,,,5.5,2.0293,1.97153
103739010,3894,HC Fribourg Gotteron,3903,Servette Genf,96301,Nationalliga A,54201,Schweiz,Nationalliga A - Schweiz,Eishockey,07/01/2014 19:46,07/01/2014 22:06,2,0,3,0,1,3,6,3,2.08239,4.5569,3.32961,,,,5.5,2.07417,1.93095
103740910,3935,Met. Nowokusnezk,3941,SKA St. Petersburg,673301,KHL,101201,Russland,KHL - Russland,Eishockey,07/01/2014 11:01,07/01/2014 13:25,1,0,1,1,1,1,3,2,8.13691,7.13675,1.35688,4.5,1.56706,2.76348,5.5,2.12496,1.88892
103741010,3939,Sibir Nowosibirsk,3948,Lokomotive Jaroslawl,673301,KHL,101201,Russland,KHL - Russland,Eishockey,07/01/2014 11:02,07/01/2014 13:13,0,0,2,1,1,0,3,1,2.4842,3.88241,2.94219,4.5,2.56804,1.63774,5.5,4.16208,1.31625
103741110,6333,Trak. Chelyabinsk,3946,ZSKA Moskau,673301,KHL,101201,Russland,KHL - Russland,Eishockey,07/01/2014 12:02,07/01/2014 14:08,2,0,0,0,1,1,3,1,2.86452,3.95418,2.51253,4.5,2.07417,1.93095,5.5,3.27317,1.43992
103741210,3938,Met. Magnitogorsk,24984,Dinamo Riga,673301,KHL,101201,Russland,KHL - Russland,Eishockey,07/01/2014 12:00,07/01/2014 14:12,2,2,2,0,2,0,6,2,1.65573,4.589,5.57773,4.5,1.93095,2.07417,5.5,2.86184,1.5371
103741310,3944,Salavat Yulaev UFA,52311,HC Lev Prag,673301,KHL,101201,Russland,KHL - Russland,Eishockey,07/01/2014 12:01,07/01/2014 14:11,0,1,0,1,1,3,1,5,1.90968,4.44916,3.97471,4.5,1.88192,2.13389,5.5,2.57254,1.63591
103741410,3951,Neft. Nischnekamsk,2404,Slovan Bratislava,673301,KHL,101201,Russland,KHL - Russland,Eishockey,07/01/2014 14:03,07/01/2014 16:17,2,0,0,3,1,0,3,3,2.28367,4.15901,3.10881,4.5,1.82053,2.21872,5.5,2.59439,1.6272
103741510,5606,HC Vitiaz Chehov,43853,HC Yugra,673301,KHL,101201,Russland,KHL - Russland,Eishockey,07/01/2014 14:02,07/01/2014 16:37,0,0,3,2,0,1,3,3,2.3061,4.15635,3.05116,4.5,1.94398,2.05935,5.5,2.87336,1.5338
103741610,43854,OHK Dynamo Moskau,36346,Avto. Yekaterinburg,673301,KHL,101201,Russland,KHL - Russland,Eishockey,07/01/2014 14:01,07/01/2014 16:16,1,1,1,1,1,0,3,2,1.54478,5.0806,6.36083,4.5,1.73611,2.35849,5.5,2.45477,1.68739
103741710,3947,Ak Bars Kasan,24985,Barys Astana,673301,KHL,101201,Russland,KHL - Russland,Eishockey,07/01/2014 14:33,07/01/2014 16:46,1,1,0,1,0,0,1,2,2.02236,4.11036,3.8133,4.5,1.54555,2.833,5.5,2.04879,1.95348
103741810,7857,Torpedo Nowgorod,3945,Awangard Omsk,673301,KHL,101201,Russland,KHL - Russland,Eishockey,07/01/2014 14:30,07/01/2014 16:41,1,2,2,1,2,0,5,3,2.31307,4.10941,3.08529,4.5,1.92336,2.083,5.5,2.81886,1.54979
103753210,44499,EC Dornbirn,3914,Vienna Capitals,125301,EHL,65201,Österreich,EHL - Österreich,Eishockey,06/01/2014 17:32,06/01/2014 19:32,1,1,0,1,1,0,2,2,4.05428,5.10781,1.7935,4.5,1.33852,3.954,5.5,1.64822,2.54269
103753310,3918,HC Innsbruck,7846,Olimp. Ljubljana,125301,EHL,65201,Österreich,EHL - Österreich,Eishockey,06/01/2014 17:31,06/01/2014 19:30,0,0,1,1,0,3,1,4,2.04784,4.71925,3.33574,4.5,1.34072,3.935,5.5,1.65494,2.52685
103756310,3848,Hamburg Freezers,3856,Eisbären Berlin,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,07/01/2014 19:31,07/01/2014 21:43,0,0,1,0,2,0,3,0,1.71214,5.1364,4.51984,,,,5.5,2.16847,1.85582
103756410,3847,Kölner Haie,3860,Iserlohn Roosters,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,07/01/2014 19:31,07/01/2014 21:42,0,1,0,0,1,0,1,1,1.62229,5.17983,5.23226,4.5,1.53447,2.871,5.5,2.04275,1.959
103756510,3858,Nürnberg Ice Tigers,3852,Krefeld Pinguine,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,07/01/2014 19:31,07/01/2014 21:54,0,2,0,3,0,1,0,6,1.9571,4.48286,3.75985,,,,5.5,2.08372,1.92274
103756610,5426,Red Bull München,5434,Straubing Tigers,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,07/01/2014 19:31,07/01/2014 21:50,1,1,1,2,1,1,3,4,1.8837,4.70524,3.90349,4.5,1.46019,3.173,5.5,1.88158,2.13432
103756710,3857,Schwenninger Wings,3851,Augsburger Panther,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,07/01/2014 19:31,07/01/2014 22:14,0,0,2,1,0,1,2,2,2.30793,4.68985,2.82898,4.5,1.43365,3.306,5.5,1.83692,2.19486
103756810,3853,Adler Mannheim,3862,Düsseldorfer EG,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,07/01/2014 19:31,07/01/2014 21:43,1,2,1,0,1,0,3,2,1.35113,6.81925,8.83133,4.5,1.57504,2.739,5.5,2.11234,1.89901
103756910,3863,ERC Ingolstadt,5430,Wolfsburg Grizzly A.,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,08/01/2014 19:41,08/01/2014 21:52,0,1,0,2,0,1,0,4,2.32966,4.84366,2.74502,4.5,1.52938,2.871,5.5,2.02294,1.97757
103757710,3738,AIK IF,3729,Luleå HF,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,08/01/2014 19:02,08/01/2014 21:17,0,2,1,2,0,0,1,4,3.88456,4.43484,1.93611,4.5,1.88971,2.12396,5.5,3.04667,1.4886
103757810,3803,Växjö Lakers,3737,Linköpings HC,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,08/01/2014 19:03,08/01/2014 21:23,1,0,1,0,5,0,7,0,2.37724,3.99186,3.04184,4.5,1.73368,2.363,5.5,2.41853,1.70495
103757910,3732,HV 71,3730,Modo Hockey,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,08/01/2014 19:03,08/01/2014 21:24,0,1,1,1,1,1,2,3,2.06739,4.16012,3.63347,4.5,1.75415,2.326,5.5,2.47959,1.67586
103761210,3866,HC Vitkovice,3879,HC Liberec,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,10/01/2014 17:03,10/01/2014 19:30,3,0,5,2,0,2,8,4,1.9344,4.56098,3.79084,4.5,1.54555,2.833,5.5,2.05653,1.94649
103761310,3872,PSG Zlín,3867,HC Pilsen,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,10/01/2014 17:30,10/01/2014 19:53,0,1,2,3,0,0,2,4,2.17763,4.02413,3.42539,4.5,1.88192,2.13389,5.5,2.87419,1.53356
103761410,37844,HC Chomutov,3877,HC Mountfield ,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,10/01/2014 17:32,10/01/2014 19:45,0,0,0,1,0,1,0,2,3.87792,4.45143,1.93468,4.5,1.8643,2.157,5.5,2.68216,1.59447
103761510,3871,HC Kladno,3865,Benzina Litvinov,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,10/01/2014 18:00,10/01/2014 20:16,0,0,1,0,1,0,2,0,2.34704,4.01331,3.06726,4.5,1.94398,2.05935,5.5,3.2208,1.45029
103761610,36334,HC Kometa Brno,3870,HC Ocelari Trinec,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,10/01/2014 18:02,10/01/2014 20:31,1,2,0,2,2,0,3,4,2.09055,4.13402,3.57446,4.5,1.80073,2.24885,5.5,2.61981,1.61736
103761710,3875,HC Pardubice,3874,HC Karlovy Vary,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,10/01/2014 18:01,10/01/2014 20:18,0,0,0,2,1,2,1,4,1.82835,4.45876,4.38147,4.5,1.67797,2.475,5.5,2.31064,1.76299
103761810,3876,Sparta Prag,3878,HC Slavia Prag,109301,Extraliga,42201,Tschechien,Extraliga - Tschechien,Eishockey,10/01/2014 18:21,10/01/2014 20:36,1,2,2,0,1,0,4,2,1.60913,5.15328,5.46959,4.5,1.61501,2.626,5.5,2.18304,1.84528
103771110,3922,KAC Klagenfurt,7847,Sapa Fehervar,125301,EHL,65201,Österreich,EHL - Österreich,Eishockey,07/01/2014 19:15,07/01/2014 21:45,0,0,1,1,1,1,2,2,1.78563,4.98312,4.20667,4.5,1.43365,3.306,5.5,1.83419,2.19876
103771410,3881,Herning Blue Fox,3889,Odense Bulldogs,112301,Metal Ligaen,64201,Dänemark,Metal Ligaen - Dänemark,Eishockey,07/01/2014 19:01,07/01/2014 21:17,0,0,1,0,0,1,1,1,1.63678,5.01764,5.27015,4.5,1.60132,2.663,5.5,2.16509,1.8583
103779510,3709,Lillehammer IK,3715,Sparta Sarpsborg,120301,Elitserien,38201,Norwegen,Elitserien - Norwegen,Eishockey,07/01/2014 18:31,07/01/2014 20:36,0,1,1,0,1,0,2,1,1.88736,5.03126,3.68456,4.5,1.36955,3.706,5.5,1.70993,2.40859
103779610,3721,Rosenborg IHK,3707,Frisk/Asker,120301,Elitserien,38201,Norwegen,Elitserien - Norwegen,Eishockey,09/01/2014 18:02,09/01/2014 20:14,3,1,0,0,3,2,6,3,2.04723,4.95537,3.21033,,,,5.5,1.55556,2.8
103779710,3713,Storhamar Dragons,3714,Stjernen Hockey,120301,Elitserien,38201,Norwegen,Elitserien - Norwegen,Eishockey,09/01/2014 18:32,09/01/2014 20:35,1,0,1,0,2,1,4,1,1.40385,7.37016,6.56449,,,,5.5,1.54591,2.83181
103779810,3710,Lörenskog IK,3716,Valerenga IF,120301,Elitserien,38201,Norwegen,Elitserien - Norwegen,Eishockey,09/01/2014 19:01,09/01/2014 21:11,2,0,1,2,2,0,5,2,2.55404,4.74615,2.50068,,,,5.5,1.61242,2.63288
103790410,3937,Spartak Moskau,36289,Medvescak Zagreb,673301,KHL,101201,Russland,KHL - Russland,Eishockey,08/01/2014 14:01,08/01/2014 16:16,1,0,0,1,0,2,1,3,3.06926,4.33794,2.25675,4.5,1.97153,2.0293,5.5,3.06786,1.48359
103795010,3751,Bofors IK,3733,Djurgårdens IF,285301,Allsvenskan,39201,Schweden,Allsvenskan - Schweden,Eishockey,09/01/2014 19:02,09/01/2014 21:23,0,1,2,0,1,0,3,1,2.15577,4.38042,3.22682,4.5,1.96243,2.03904,5.5,2.89753,1.527
103795710,3693,Toronto Maple Leafs,3703,New York Islanders,142301,NHL,37201,USA,NHL - USA,Eishockey,08/01/2014 01:10,08/01/2014 03:50,1,1,1,1,1,3,3,5,2.11729,4.17545,3.46979,4.5,1.4292,3.32993,5.5,1.84163,2.18818
103795810,3698,Arizona Coyotes,3679,Calgary Flames,142301,NHL,37201,USA,NHL - USA,Eishockey,08/01/2014 03:21,08/01/2014 06:02,0,0,3,0,3,0,6,0,1.9629,4.51175,3.71877,4.5,1.48507,3.06155,5.5,1.94281,2.06066
103814710,22045,Jyp-Akatemia,3824,Jukurit Mikkeli,126301,Mestis,40201,Finnland,Mestis - Finnland,Eishockey,08/01/2014 18:03,08/01/2014 19:50,2,0,0,0,0,1,2,1,3.12251,4.98371,2.08673,4.5,1.63735,2.569,5.5,2.23873,1.80728
103836310,24949,HCB Südtirol,3868,HC Znojmo,125301,EHL,65201,Österreich,EHL - Österreich,Eishockey,08/01/2014 19:48,08/01/2014 22:03,1,0,1,2,0,2,2,4,1.94202,4.7027,3.67069,4.5,1.39463,3.534,5.5,1.75663,2.32166
103844910,3950,Amur Chabarowsk,3943,Sever. Cherepovec,673301,KHL,101201,Russland,KHL - Russland,Eishockey,09/01/2014 09:02,09/01/2014 11:18,0,1,0,1,1,1,1,3,2.90524,4.11407,2.43457,4.5,1.94398,2.05935,5.5,2.81931,1.54966
103845110,111039,Admiral Vladivostok,5605,Atlant Moskau,673301,KHL,101201,Russland,KHL - Russland,Eishockey,09/01/2014 10:01,09/01/2014 12:11,0,0,2,3,0,0,2,3,2.12609,4.12908,3.47865,4.5,2.20882,1.82725,5.5,3.56872,1.3893
103845210,3935,Met. Nowokusnezk,3948,Lokomotive Jaroslawl,673301,KHL,101201,Russland,KHL - Russland,Eishockey,09/01/2014 13:46,09/01/2014 16:05,1,1,0,1,0,0,1,2,4.98358,4.16206,1.78867,4.5,2.284,1.77882,5.5,3.74393,1.36444
103845310,3939,Sibir Nowosibirsk,3941,SKA St. Petersburg,673301,KHL,101201,Russland,KHL - Russland,Eishockey,09/01/2014 13:02,09/01/2014 15:15,0,0,2,0,2,0,4,0,4.48647,4.58648,1.78867,4.5,1.8742,2.14391,5.5,2.85429,1.53929
103845410,6333,Trak. Chelyabinsk,24984,Dinamo Riga,673301,KHL,101201,Russland,KHL - Russland,Eishockey,09/01/2014 14:05,09/01/2014 16:12,2,0,0,3,0,2,2,5,2.08298,4.0572,3.65707,4.5,2.23873,1.80728,5.5,3.40428,1.41592
103845510,3938,Met. Magnitogorsk,3946,ZSKA Moskau,673301,KHL,101201,Russland,KHL - Russland,Eishockey,09/01/2014 13:59,09/01/2014 16:00,1,0,2,0,0,1,3,1,1.87643,4.26118,4.26118,4.5,1.72523,2.37888,5.5,2.56602,1.63856
103845610,3944,Salavat Yulaev UFA,2404,Slovan Bratislava,673301,KHL,101201,Russland,KHL - Russland,Eishockey,09/01/2014 14:02,09/01/2014 16:07,1,0,1,1,2,1,4,2,1.47782,5.85539,6.55552,4.5,1.66924,2.49422,5.5,2.24987,1.80009
103845710,3951,Neft. Nischnekamsk,52311,HC Lev Prag,673301,KHL,101201,Russland,KHL - Russland,Eishockey,09/01/2014 16:03,09/01/2014 18:13,0,1,0,2,1,1,1,4,3.2819,4.14003,2.20228,4.5,2.09397,1.9141,5.5,3.173,1.46019
103845810,7857,Torpedo Nowgorod,24985,Barys Astana,673301,KHL,101201,Russland,KHL - Russland,Eishockey,09/01/2014 16:01,09/01/2014 18:16,1,1,4,1,2,0,7,2,3.03319,4.38349,2.25674,4.5,1.52411,2.927,5.5,2.00734,1.99271
103845910,5606,HC Vitiaz Chehov,36346,Avto. Yekaterinburg,673301,KHL,101201,Russland,KHL - Russland,Eishockey,09/01/2014 16:01,09/01/2014 18:05,0,1,0,1,1,1,1,3,3.39905,4.16082,2.1444,4.5,2.16847,1.85582,5.5,3.19785,1.45499
103846010,43854,OHK Dynamo Moskau,43853,HC Yugra,673301,KHL,101201,Russland,KHL - Russland,Eishockey,09/01/2014 16:32,09/01/2014 18:50,0,1,2,1,0,0,2,2,1.3635,6.71504,8.53686,4.5,1.6648,2.50421,5.5,2.30842,1.76428
103848010,3760,HC Örebro,3740,Skellefteå AIK,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,09/01/2014 19:02,09/01/2014 21:21,0,0,2,2,0,0,2,2,4.8794,5.01486,1.67383,4.5,1.81169,2.232,5.5,2.56784,1.63782
103848110,3739,Leksands IF,3727,Brynäs IF,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,09/01/2014 19:02,09/01/2014 21:42,1,1,2,1,0,0,3,2,3.21477,3.96568,2.28968,4.5,1.8643,2.157,5.5,2.70472,1.58661
103848210,3728,Färjestads BK,3734,Frölunda HC,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,09/01/2014 19:01,09/01/2014 21:09,1,0,0,1,0,1,1,2,2.38136,4.00514,3.03792,4.5,1.98127,2.01909,5.5,3.07724,1.48141
103881710,5434,Straubing Tigers,3863,ERC Ingolstadt,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,10/01/2014 19:31,10/01/2014 21:58,1,1,1,1,0,0,2,2,2.3391,4.67005,2.79052,4.5,1.64516,2.55,5.5,2.2462,1.80244
103881810,3860,Iserlohn Roosters,3862,Düsseldorfer EG,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,10/01/2014 19:31,10/01/2014 21:53,0,0,2,0,1,1,3,1,1.65688,5.30715,4.80696,4.5,1.44843,3.23,5.5,1.85993,2.16288
103881910,3851,Augsburger Panther,3848,Hamburg Freezers,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,10/01/2014 19:31,10/01/2014 22:12,1,1,2,2,1,0,4,3,3.33025,4.49864,2.09294,4.5,1.56915,2.757,5.5,2.10416,1.90567
103882010,3852,Krefeld Pinguine,3847,Kölner Haie,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,10/01/2014 19:34,10/01/2014 21:51,0,0,1,0,1,0,2,0,2.31076,4.43657,2.91269,4.5,1.59453,2.682,5.5,2.14637,1.87232
103882110,3857,Schwenninger Wings,5426,Red Bull München,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,10/01/2014 19:31,10/01/2014 22:11,0,2,2,1,1,0,3,3,2.61093,4.65774,2.48571,4.5,1.40371,3.477,5.5,1.77783,2.28563
103882210,3856,Eisbären Berlin,3853,Adler Mannheim,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,10/01/2014 19:31,10/01/2014 21:36,0,1,1,0,2,1,3,2,2.81616,4.32616,2.39712,,,,5.5,2.26407,1.7911
103882310,3858,Nürnberg Ice Tigers,5430,Wolfsburg Grizzly A.,93301,DEL,41201,Deutschland,DEL - Deutschland,Eishockey,10/01/2014 19:31,10/01/2014 22:12,1,1,2,2,1,0,4,3,2.40936,4.37843,2.80994,4.5,1.60827,2.644,5.5,2.18289,1.84539
103884810,5607,HK Nitra,3931,HK SKP Poprad,651301,Extraliga,98201,Slowakei,Extraliga - Slowakei,Eishockey,10/01/2014 17:00,10/01/2014 19:09,1,1,1,1,0,0,2,2,1.62038,5.22382,5.22382,,,,5.5,1.93515,2.06934
103885010,25008,HC 05 B. Bystrica,3932,HK 36 Skalica,651301,Extraliga,98201,Slowakei,Extraliga - Slowakei,Eishockey,10/01/2014 17:31,10/01/2014 19:42,1,1,3,0,2,2,6,3,1.79732,4.70634,4.32215,4.5,1.53447,2.871,5.5,2.0293,1.97153
103887010,7846,Olimp. Ljubljana,3917,EC VSV,125301,EHL,65201,Österreich,EHL - Österreich,Eishockey,10/01/2014 19:16,10/01/2014 21:39,1,2,2,3,2,1,5,6,5.43945,5.18486,1.60354,4.5,1.34518,3.897,5.5,1.66164,2.51141
103887310,3915,Black Wings Linz,24949,HCB Südtirol,125301,EHL,65201,Österreich,EHL - Österreich,Eishockey,10/01/2014 19:16,10/01/2014 21:40,0,0,1,1,3,0,4,1,1.88235,4.87117,3.79565,4.5,1.43011,3.325,5.5,1.82529,2.2117
103887410,3868,HC Znojmo,3914,Vienna Capitals,125301,EHL,65201,Österreich,EHL - Österreich,Eishockey,10/01/2014 19:15,10/01/2014 21:23,0,2,0,1,0,0,0,3,2.38032,4.50388,2.79441,,,,5.5,1.84832,2.1788
103887510,3919,EC Graz 99ers,44499,EC Dornbirn,125301,EHL,65201,Österreich,EHL - Österreich,Eishockey,10/01/2014 19:17,10/01/2014 21:30,1,0,1,2,1,1,3,3,1.83445,4.88048,3.97522,4.5,1.46425,3.154,5.5,1.89389,2.11871
103916010,116101,Khimik Novopolotsk,113021,Yunost Minsk,29587301,"Extraliga, Gruppe A",275201,Weißrussland,"Extraliga, Gruppe A - Weißrussland",Eishockey,09/01/2014 16:30,09/01/2014 18:53,1,2,0,0,0,3,1,5,7.25333,6.00266,1.43773,,,,5.5,2.06066,1.94281
103917410,3886,EfB Ishockey,3882,Rodovre Mighty Bulls,112301,Metal Ligaen,64201,Dänemark,Metal Ligaen - Dänemark,Eishockey,10/01/2014 19:00,10/01/2014 21:26,1,0,0,0,1,0,2,0,1.62805,5.36157,5.03238,,,,5.5,1.84832,2.1788
103917510,3883,IK Sönderjyske,3881,Herning Blue Fox,112301,Metal Ligaen,64201,Dänemark,Metal Ligaen - Dänemark,Eishockey,10/01/2014 19:33,10/01/2014 22:02,1,2,1,0,1,1,3,3,1.71257,4.81798,4.85747,4.5,1.75415,2.326,5.5,2.45936,1.68523
103917610,3889,Odense Bulldogs,3884,Aalborg Pirates,112301,Metal Ligaen,64201,Dänemark,Metal Ligaen - Dänemark,Eishockey,10/01/2014 19:33,10/01/2014 21:36,0,1,1,0,2,3,3,4,2.99838,4.60858,2.23092,4.5,1.57504,2.739,5.5,2.1045,1.90539
103918210,3837,HPK Hämeenlinna,3836,Turku PS,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,10/01/2014 17:30,10/01/2014 19:43,0,0,1,0,0,1,1,1,1.93457,4.38948,3.91917,4.5,1.85034,2.176,5.5,2.6556,1.60401
103918310,3840,Jokerit Helsinki,3838,Blues Espoo,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,10/01/2014 17:31,10/01/2014 19:59,1,0,2,1,1,2,4,3,2.0358,4.21498,3.68002,4.5,2.01909,1.98127,5.5,2.94486,1.51926
103918410,3842,JYP Jyväskylä,3841,Ilves Tampere,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,10/01/2014 17:32,10/01/2014 20:09,1,1,1,0,2,1,4,2,1.88269,4.47113,4.07109,4.5,1.8643,2.157,5.5,2.69841,1.58879
103918610,3834,Tappara Tampere,5568,KalPa Hockey,108301,SM-liiga,40201,Finnland,SM-liiga - Finnland,Eishockey,10/01/2014 17:34,10/01/2014 19:49,0,0,1,0,1,1,2,1,1.65692,4.8369,5.27073,4.5,2,2,5.5,3.26075,1.44233
103921610,3737,Linköpings HC,3730,Modo Hockey,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,10/01/2014 19:06,10/01/2014 21:23,2,0,4,2,2,0,8,2,2.02808,4.33573,3.61434,4.5,1.68634,2.457,5.5,2.32701,1.75357
103921710,3803,Växjö Lakers,3729,Luleå HF,115301,SHL,39201,Schweden,SHL - Schweden,Eishockey,10/01/2014 19:00,10/01/2014 21:16,0,0,1,0,0,0,1,0,2.52184,3.82326,2.91568,4.5,2.03904,1.96243,5.5,3.11451,1.47292
103946610,3736,Malmö IF Redhawks,3752,VIK Västeraas,285301,Allsvenskan,39201,Schweden,Allsvenskan - Schweden,Eishockey,10/01/2014 19:00,10/01/2014 21:19,0,1,1,2,1,0,2,3,2.2141,4.28765,3.19453,4.5,1.93095,2.07417,5.5,2.84162,1.543
